Date,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
2019-11-28,15.683206558227539,7463.10595703125,151.7175750732422,47.056949615478516,0.22457000613212585
2019-11-29,16.273303985595703,7761.24365234375,155.3041534423828,48.87915802001953,0.23021699488162994
2019-11-30,15.715950965881348,7569.6298828125,152.53968811035156,47.47542953491211,0.22647400200366974
2019-12-01,15.496335983276367,7424.29248046875,151.18572998046875,47.7111701965332,0.22533300518989563
2019-12-02,15.191858291625977,7321.98828125,149.0591583251953,45.8170166015625,0.2195809930562973
2019-12-03,15.309556007385254,7320.1455078125,147.9564208984375,45.3816032409668,0.21987000107765198
2019-12-04,15.279977798461914,7252.03466796875,146.74774169921875,45.19295120239258,0.21634800732135773
2019-12-05,15.762839317321777,7448.3076171875,149.24899291992188,45.301639556884766,0.2229280024766922
2019-12-06,15.711298942565918,7546.99658203125,149.19444274902344,45.67012023925781,0.22550499439239502
2019-12-07,15.667085647583008,7556.23779296875,148.76815795898438,45.6404914855957,0.22844499349594116
2019-12-08,15.67452335357666,7564.34521484375,151.2647247314453,45.952945709228516,0.23043499886989594
2019-12-09,15.448538780212402,7400.8994140625,148.2251739501953,44.93924331665039,0.2254520058631897
2019-12-10,14.958869934082031,7278.11962890625,146.2670440673828,44.64424133300781,0.2243019938468933
2019-12-11,14.82455062866211,7217.42724609375,143.60800170898438,43.94569778442383,0.22205300629138947
2019-12-12,14.818166732788086,7243.13427734375,145.60400390625,44.08216857910156,0.21985900402069092
2019-12-13,14.878744125366211,7269.6845703125,144.9447479248047,44.45058059692383,0.22075499594211578
2019-12-14,14.50501537322998,7124.673828125,142.86923217773438,43.72218704223633,0.21735599637031555
2019-12-15,14.490446090698242,7152.3017578125,143.114990234375,43.75682830810547,0.21860100328922272
2019-12-16,13.558786392211914,6932.48046875,133.61402893066406,40.37425994873047,0.2072249948978424
2019-12-17,12.386940956115723,6640.51513671875,122.60388946533203,37.08342742919922,0.18369899690151215
2019-12-18,13.535260200500488,7276.802734375,133.09219360351562,40.77854537963867,0.19617600739002228
2019-12-19,13.445778846740723,7202.84423828125,129.32113647460938,39.92029571533203,0.19081899523735046
2019-12-20,13.570778846740723,7218.81640625,129.06605529785156,40.290157318115234,0.19531600177288055
2019-12-21,13.380659103393555,7191.15869140625,128.13095092773438,39.996829986572266,0.19408200681209564
2019-12-22,13.835881233215332,7511.5888671875,132.3725128173828,41.96519088745117,0.19697800278663635
2019-12-23,13.369033813476562,7355.62841796875,128.6140899658203,40.84747314453125,0.19094300270080566
2019-12-24,13.444570541381836,7322.5322265625,129.0638885498047,40.678016662597656,0.1921979933977127
2019-12-25,13.17483901977539,7275.15576171875,126.45463562011719,40.62956237792969,0.19071899354457855
2019-12-26,13.208636283874512,7238.966796875,126.36122131347656,40.26603698730469,0.19039399921894073
2019-12-27,13.362719535827637,7290.08837890625,127.21460723876953,41.17817306518555,0.19110199809074402
2019-12-28,13.705416679382324,7317.990234375,128.3227081298828,42.84252166748047,0.19322200119495392
2019-12-29,14.150045394897461,7422.65283203125,134.7579803466797,43.670658111572266,0.197051003575325
2019-12-30,13.947442054748535,7292.9951171875,132.63348388671875,42.747337341308594,0.194473996758461
2019-12-31,13.727642059326172,7193.59912109375,129.61085510253906,41.34007263183594,0.19289399683475494
2020-01-01,13.689083099365234,7200.17431640625,130.802001953125,42.01771926879883,0.19266700744628906
2020-01-02,13.027010917663574,6985.47021484375,127.4101791381836,39.82301330566406,0.1880429983139038
2020-01-03,13.660451889038086,7344.88427734375,134.1717071533203,42.41557312011719,0.19352099299430847
2020-01-04,13.891511917114258,7410.65673828125,135.06936645507812,43.32660675048828,0.19435499608516693
2020-01-05,14.111019134521484,7411.3173828125,136.2767791748047,43.55320739746094,0.1955370008945465
2020-01-06,14.957807540893555,7769.21923828125,144.3041534423828,45.81635284423828,0.22150999307632446
2020-01-07,15.009249687194824,8163.6923828125,143.5439910888672,46.424583435058594,0.21391700208187103
2020-01-08,14.602933883666992,8079.86279296875,141.2581329345703,45.65376663208008,0.20902599394321442
2020-01-09,14.498313903808594,7879.0712890625,138.9792022705078,45.2159309387207,0.20489899814128876
2020-01-10,15.025826454162598,8166.55419921875,143.96377563476562,48.72732925415039,0.21230599284172058
2020-01-11,14.946328163146973,8037.53759765625,142.92710876464844,49.26376724243164,0.21185100078582764
2020-01-12,15.322083473205566,8192.494140625,145.87393188476562,51.08073806762695,0.21563300490379333
2020-01-13,15.227272033691406,8144.1943359375,144.22659301757812,49.733768463134766,0.21261699497699738
2020-01-14,16.626121520996094,8827.7646484375,165.95535278320312,58.478233337402344,0.23468700051307678
2020-01-15,17.65481185913086,8807.0107421875,166.23068237304688,58.05284881591797,0.23289500176906586
2020-01-16,17.076946258544922,8723.7861328125,164.39100646972656,57.618255615234375,0.2285739928483963
2020-01-17,18.13519859313965,8929.0380859375,170.7799530029297,61.487125396728516,0.23877599835395813
2020-01-18,17.82391929626465,8942.80859375,175.3656768798828,59.40864562988281,0.24328599870204926
2020-01-19,17.369253158569336,8706.2451171875,166.9698486328125,57.80069351196289,0.23558500409126282
2020-01-20,17.325275421142578,8657.642578125,167.12051391601562,57.20326232910156,0.2332960069179535
2020-01-21,18.127666473388672,8745.89453125,169.69715881347656,57.64788055419922,0.23716600239276886
2020-01-22,17.79836082458496,8680.8759765625,168.29415893554688,58.3547248840332,0.23605599999427795
2020-01-23,17.021404266357422,8406.515625,162.92855834960938,54.6302604675293,0.2261040061712265
2020-01-24,17.047409057617188,8445.4345703125,163.05117797851562,54.53178787231445,0.22304099798202515
2020-01-25,16.976106643676758,8367.84765625,161.283935546875,53.69778823852539,0.220427006483078
2020-01-26,17.43863296508789,8596.830078125,168.0771026611328,56.21271514892578,0.2306859940290451
2020-01-27,17.691341400146484,8909.8193359375,170.93089294433594,58.763267517089844,0.231222003698349
2020-01-28,18.115135192871094,9358.58984375,176.3703155517578,60.671817779541016,0.23848800361156464
2020-01-29,17.912776947021484,9316.6298828125,175.0503387451172,60.07793426513672,0.23573000729084015
2020-01-30,18.590408325195312,9508.9931640625,184.6904754638672,68.15906524658203,0.24364200234413147
2020-01-31,18.210979461669922,9350.529296875,180.16017150878906,67.8794937133789,0.23923300206661224
2020-02-01,18.218320846557617,9392.875,183.6739501953125,70.82001495361328,0.24145500361919403
2020-02-02,18.448184967041016,9344.365234375,188.61753845214844,70.2315444946289,0.25073400139808655
2020-02-03,18.46275520324707,9293.521484375,189.8650665283203,69.78022003173828,0.254626989364624
2020-02-04,18.177366256713867,9180.962890625,189.25059509277344,68.1957778930664,0.26680800318717957
2020-02-05,19.215049743652344,9613.423828125,204.23023986816406,72.49310302734375,0.2774679958820343
2020-02-06,20.59526252746582,9729.8017578125,212.33908081054688,73.38868713378906,0.2822139859199524
2020-02-07,22.062257766723633,9795.943359375,222.72605895996094,74.35611724853516,0.2792840003967285
2020-02-08,21.782419204711914,9865.119140625,223.14651489257812,76.46756744384766,0.2772429883480072
2020-02-09,24.308561325073242,10116.673828125,228.5785675048828,77.09258270263672,0.28245699405670166
2020-02-10,25.21831512451172,9856.611328125,223.522705078125,74.33509826660156,0.2740800082683563
2020-02-11,25.63740348815918,10208.236328125,235.8511962890625,76.59739685058594,0.2801409959793091
2020-02-12,26.46676254272461,10326.0546875,265.4061279296875,81.29744720458984,0.3043929934501648
2020-02-13,25.440099716186523,10214.3798828125,268.0992431640625,80.40342712402344,0.3267059922218323
2020-02-14,26.296958923339844,10312.1162109375,284.2174987792969,82.99034881591797,0.33482199907302856
2020-02-15,24.14965057373047,9889.4248046875,264.72857666015625,76.51324462890625,0.30623599886894226
2020-02-16,23.466388702392578,9934.43359375,259.89471435546875,75.152587890625,0.2950339913368225
2020-02-17,23.55137825012207,9690.142578125,266.3634338378906,73.25130462646484,0.28657200932502747
2020-02-18,24.058177947998047,10141.99609375,281.944580078125,77.0351791381836,0.2979130148887634
2020-02-19,22.333511352539062,9633.38671875,259.76397705078125,71.13594055175781,0.2776019871234894
2020-02-20,22.22914695739746,9608.4755859375,257.949462890625,69.62484741210938,0.2723959982395172
2020-02-21,22.184877395629883,9686.44140625,265.6006164550781,73.45092010498047,0.2749379873275757
2020-02-22,21.968481063842773,9663.181640625,262.33172607421875,75.1330795288086,0.2759009897708893
2020-02-23,22.82887077331543,9924.515625,273.754150390625,79.53665161132812,0.282710999250412
2020-02-24,22.044126510620117,9650.1748046875,265.2164306640625,75.5356216430664,0.2706269919872284
2020-02-25,20.342470169067383,9341.705078125,247.81759643554688,71.18024444580078,0.25341200828552246
2020-02-26,18.799131393432617,8820.5224609375,225.68026733398438,61.01430892944336,0.23085099458694458
2020-02-27,19.122568130493164,8784.494140625,226.75338745117188,61.50788497924805,0.2371159940958023
2020-02-28,18.85483741760254,8672.455078125,226.760498046875,59.76395797729492,0.23629599809646606
